"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_Break","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Block_Break","response_Break","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Block_Break","response_time_Break","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_Break","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"n","no","yes","rect","75","75","682","682","black","no","xpyriment","legacy","blue","red","green","yellow","legacy","0","uniform","1","1","/","1","NA","NA","2","NA","NA","NA","NA","2","0","39","0","0","0","0","39","39","0","0","39","39","39","39","39","0","0","0","0","0","0","39","39","39","39","39","39","39","39","39","39","0","39","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","709","NA","3280","1131","1056","1079","889","6039","709","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","380806","NA","NA","NA","70455","382562","381028","NA","70455","383562","353525","361031","345771","383567","66279","67417","68479","69563","60234","9635","383568","354030","361536","346281","383574","383575","NA","384301","370000","384402","58336","380806","NA","NA","NA","324167","9461","Hommel2002EXP01","6","5457","8","yes","1024"
"n","no","yes","circle","77.7777777778","77.7777777778","806","806","black","no","xpyriment","legacy","red","blue","yellow","green","legacy","0","uniform","1","1","z","1","NA","NA","2","NA","NA","NA","NA","2","0","40","0","0","0","0","40","40","0","0","40","40","40","40","40","0","0","0","0","0","0","40","40","40","40","40","40","40","40","40","40","0","40","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","1799","NA","3280","1131","1056","1079","889","6039","1799","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","388040","NA","NA","NA","70455","389849","388345","NA","70455","390849","353525","390853","345771","383567","66279","67417","68479","69563","60234","9635","390854","354030","390858","346281","383574","390859","NA","392666","370000","392766","58336","388040","NA","NA","NA","324167","9461","Hommel2002EXP01","7","7256","9","yes","1024"
"y","no","yes","rect","80","80","827","827","black","no","xpyriment","legacy","red","yellow","green","blue","legacy","0","uniform","1","1","/","1","NA","NA","2","NA","NA","NA","NA","2","0","41","0","0","0","0","41","41","0","0","41","41","41","41","41","0","0","0","0","0","0","41","41","41","41","41","41","41","41","41","41","0","41","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","1015","NA","3280","1131","1056","1079","889","6039","1015","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","396476","NA","NA","NA","70455","398167","396628","NA","70455","399167","353525","390853","399172","383567","66279","67417","68479","69563","60234","9635","399173","354030","390858","399177","383574","399177","NA","400200","370000","400301","58336","396476","NA","NA","NA","324167","9461","Hommel2002EXP01","8","8271","10","yes","1024"
"y","no","yes","circle","72.7272727273","72.7272727273","933","933","black","no","xpyriment","legacy","red","yellow","green","blue","legacy","0","uniform","0","0","z","1","NA","NA","2","NA","NA","NA","NA","2","0","42","0","0","0","0","42","42","0","0","42","42","42","42","42","0","0","0","0","0","0","42","42","42","42","42","42","42","42","42","42","0","42","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","None","NA","space","space","space","/","space","space","None","space","2000","NA","3280","1131","1056","1079","889","6039","2000","1844","legacy","500","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","404037","NA","NA","NA","70455","405742","404208","NA","70455","406743","406748","390853","399172","383567","66279","67417","68479","69563","60234","9635","407248","407253","390858","399177","383574","407254","409365","400200","409260","409466","58336","404037","NA","NA","NA","324167","9461","Hommel2002EXP01","8","10271","11","yes","1024"
"n","no","yes","circle","75","75","918","918","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","1","1","z","1","NA","NA","2","NA","NA","NA","NA","2","0","43","0","0","0","0","43","43","0","0","43","43","43","43","43","0","0","0","0","0","0","43","43","43","43","43","43","43","43","43","43","0","43","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","748","NA","3280","1131","1056","1079","889","6039","748","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","413031","NA","NA","NA","70455","414701","413162","NA","70455","415702","406748","415706","399172","383567","66279","67417","68479","69563","60234","9635","415708","407253","415712","399177","383574","415713","409365","416469","409260","416570","58336","413031","NA","NA","NA","324167","9461","Hommel2002EXP01","9","11019","12","yes","1024"
"n","no","yes","circle","76.9230769231","76.9230769231","898","898","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","1","1","z","1","NA","NA","2","NA","NA","NA","NA","2","0","44","0","0","0","0","44","44","0","0","44","44","44","44","44","0","0","0","0","0","0","44","44","44","44","44","44","44","44","44","44","0","44","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","657","NA","3280","1131","1056","1079","889","6039","657","1844","legacy","500","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","420477","NA","NA","NA","70455","422143","420607","NA","70455","423143","406748","423153","399172","383567","66279","67417","68479","69563","60234","9635","423654","407253","423658","399177","383574","423659","409365","424329","409260","424429","58336","420477","NA","NA","NA","324167","9461","Hommel2002EXP01","10","11676","13","yes","1024"
"y","no","yes","circle","78.5714285714","78.5714285714","893","893","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","1","1","z","1","NA","NA","2","NA","NA","NA","NA","2","0","45","0","0","0","0","45","45","0","0","45","45","45","45","45","0","0","0","0","0","0","45","45","45","45","45","45","45","45","45","45","0","45","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","836","NA","3280","1131","1056","1079","889","6039","836","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","428279","NA","NA","NA","70455","429945","428407","NA","70455","430946","430951","423153","399172","383567","66279","67417","68479","69563","60234","9635","430952","430957","423658","399177","383574","430958","409365","431800","409260","431901","58336","428278","NA","NA","NA","324167","9461","Hommel2002EXP01","11","12512","14","yes","1024"
"y","no","yes","rect","80","80","882","882","black","no","xpyriment","legacy","blue","yellow","red","green","legacy","0","uniform","1","1","/","1","NA","NA","2","NA","NA","NA","NA","2","0","46","0","0","0","0","46","46","0","0","46","46","46","46","46","0","0","0","0","0","0","46","46","46","46","46","46","46","46","46","46","0","46","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","723","NA","3280","1131","1056","1079","889","6039","723","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","435815","NA","NA","NA","70455","437516","435982","NA","70455","438516","430951","423153","438520","383567","66279","67417","68479","69563","60234","9635","438521","430957","423658","438525","383574","438526","409365","439256","409260","439357","58336","435814","NA","NA","NA","324167","9461","Hommel2002EXP01","12","13235","15","yes","1024"
"y","no","yes","circle","81.25","81.25","873","873","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","1","1","z","1","NA","NA","2","NA","NA","NA","NA","2","0","47","0","0","0","0","47","47","0","0","47","47","47","47","47","0","0","0","0","0","0","47","47","47","47","47","47","47","47","47","47","0","47","NA","NA","NA","2","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","740","NA","3280","1131","1056","1079","889","6039","740","1844","legacy","0","experiment","999","odd","NA","NA","NA","324167","NA","NA","NA","NA","NA","320878","443505","NA","NA","NA","70455","445242","443710","NA","70455","446242","446246","423153","438520","383567","66279","67417","68479","69563","60234","9635","446247","446251","423658","438525","383574","446252","409365","446999","409260","447101","58336","443505","NA","NA","NA","324167","9461","Hommel2002EXP01","13","13975","16","yes","1024"
"y","no","yes","rect","100","100","651","651","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","1","1","/","1","NA","NA","3","NA","NA","NA","NA","3","0","48","0","0","0","0","48","48","0","0","48","48","48","48","48","0","0","0","0","0","0","48","48","48","48","48","48","48","48","48","48","0","48","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","651","NA","3280","1131","1056","1079","889","6039","651","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","450986","NA","NA","NA","70455","452748","451212","NA","70455","453749","446246","423153","453754","383567","66279","67417","68479","69563","60234","9635","453755","446251","423658","453760","383574","453761","409365","454418","409260","454519","58336","450986","NA","NA","NA","447191","9461","Hommel2002EXP01","1","651","1","yes","1024"
"n","no","yes","rect","100","100","695","695","black","no","xpyriment","legacy","red","blue","yellow","green","legacy","0","uniform","1","1","/","1","NA","NA","3","NA","NA","NA","NA","3","0","49","0","0","0","0","49","49","0","0","49","49","49","49","49","0","0","0","0","0","0","49","49","49","49","49","49","49","49","49","49","0","49","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","740","NA","3280","1131","1056","1079","889","6039","740","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","458119","NA","NA","NA","70455","459852","458319","NA","70455","460853","446246","423153","453754","460857","66279","67417","68479","69563","60234","9635","461358","446251","423658","453760","461362","461363","409365","462109","409260","462211","58336","458118","NA","NA","NA","447191","9461","Hommel2002EXP01","2","1391","2","yes","1024"
"n","no","yes","circle","100","100","759","759","black","no","xpyriment","legacy","yellow","green","blue","red","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","50","0","0","0","0","50","50","0","0","50","50","50","50","50","0","0","0","0","0","0","50","50","50","50","50","50","50","50","50","50","0","50","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","886","NA","3280","1131","1056","1079","889","6039","886","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","465888","NA","NA","NA","70455","467572","466040","NA","70455","468573","446246","468578","453754","460857","66279","67417","68479","69563","60234","9635","468579","446251","468584","453760","461362","468585","409365","469478","409260","469578","58336","465887","NA","NA","NA","447191","9461","Hommel2002EXP01","3","2277","3","yes","1024"
"n","no","yes","circle","100","100","725","725","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","51","0","0","0","0","51","51","0","0","51","51","51","51","51","0","0","0","0","0","0","51","51","51","51","51","51","51","51","51","51","0","51","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","623","NA","3280","1131","1056","1079","889","6039","623","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","473484","NA","NA","NA","70455","475170","473637","NA","70455","476171","446246","476176","453754","460857","66279","67417","68479","69563","60234","9635","476177","446251","476181","453760","461362","476182","409365","476814","409260","476915","58336","473483","NA","NA","NA","447191","9461","Hommel2002EXP01","4","2900","4","yes","1024"
"n","no","yes","rect","100","100","742","742","black","no","xpyriment","legacy","green","red","blue","yellow","legacy","0","uniform","1","1","/","1","NA","NA","3","NA","NA","NA","NA","3","0","52","0","0","0","0","52","52","0","0","52","52","52","52","52","0","0","0","0","0","0","52","52","52","52","52","52","52","52","52","52","0","52","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","812","NA","3280","1131","1056","1079","889","6039","812","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","480654","NA","NA","NA","70455","482331","480787","NA","70455","483332","446246","476176","453754","483342","66279","67417","68479","69563","60234","9635","483344","446251","476181","453760","483352","483354","409365","484174","409260","484275","58336","480654","NA","NA","NA","447191","9461","Hommel2002EXP01","5","3712","5","yes","1024"
"n","no","yes","rect","100","100","745","745","black","no","xpyriment","legacy","blue","red","yellow","green","legacy","0","uniform","1","1","/","1","NA","NA","3","NA","NA","NA","NA","3","0","53","0","0","0","0","53","53","0","0","53","53","53","53","53","0","0","0","0","0","0","53","53","53","53","53","53","53","53","53","53","0","53","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","760","NA","3280","1131","1056","1079","889","6039","760","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","487960","NA","NA","NA","70455","489621","488088","NA","70455","490621","446246","476176","453754","490625","66279","67417","68479","69563","60234","9635","490626","446251","476181","453760","490630","490631","409365","491397","409260","491498","58336","487959","NA","NA","NA","447191","9461","Hommel2002EXP01","6","4472","6","yes","1024"
"n","no","yes","rect","100","100","734","734","black","no","xpyriment","legacy","green","red","blue","yellow","legacy","0","uniform","1","1","/","1","NA","NA","3","NA","NA","NA","NA","3","0","54","0","0","0","0","54","54","0","0","54","54","54","54","54","0","0","0","0","0","0","54","54","54","54","54","54","54","54","54","54","0","54","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","670","NA","3280","1131","1056","1079","889","6039","670","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","495013","NA","NA","NA","70455","496724","495196","NA","70455","497725","446246","476176","453754","497730","66279","67417","68479","69563","60234","9635","498230","446251","476181","453760","498234","498235","409365","498912","409260","499012","58336","495013","NA","NA","NA","447191","9461","Hommel2002EXP01","7","5142","7","yes","1024"
"y","no","yes","rect","100","100","717","717","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","/","1","NA","NA","3","NA","NA","NA","NA","3","0","55","0","0","0","0","55","55","0","0","55","55","55","55","55","0","0","0","0","0","0","55","55","55","55","55","55","55","55","55","55","0","55","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","601","NA","3280","1131","1056","1079","889","6039","601","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","502714","NA","NA","NA","70455","504391","502857","NA","70455","505392","446246","476176","505396","497730","66279","67417","68479","69563","60234","9635","505897","446251","476181","505901","498234","505902","409365","506522","409260","506623","58336","502713","NA","NA","NA","447191","9461","Hommel2002EXP01","8","5743","8","yes","1024"
"y","no","yes","circle","100","100","712","712","black","no","xpyriment","legacy","blue","red","yellow","green","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","56","0","0","0","0","56","56","0","0","56","56","56","56","56","0","0","0","0","0","0","56","56","56","56","56","56","56","56","56","56","0","56","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","665","NA","3280","1131","1056","1079","889","6039","665","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","510237","NA","NA","NA","70455","511941","510412","NA","70455","512941","512945","476176","505396","497730","66279","67417","68479","69563","60234","9635","512946","512950","476181","505901","498234","512951","409365","513622","409260","513723","58336","510237","NA","NA","NA","447191","9461","Hommel2002EXP01","9","6408","9","yes","1024"
"y","no","yes","circle","100","100","702","702","black","no","xpyriment","legacy","yellow","green","blue","red","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","57","0","0","0","0","57","57","0","0","57","57","57","57","57","0","0","0","0","0","0","57","57","57","57","57","57","57","57","57","57","0","57","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","614","NA","3280","1131","1056","1079","889","6039","614","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","517704","NA","NA","NA","70455","519515","518011","NA","70455","520515","520519","476176","505396","497730","66279","67417","68479","69563","60234","9635","521020","521025","476181","505901","498234","521025","409365","521656","409260","521757","58336","517703","NA","NA","NA","447191","9461","Hommel2002EXP01","10","7022","10","yes","1024"
"y","no","yes","circle","100","100","706","706","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","58","0","0","0","0","58","58","0","0","58","58","58","58","58","0","0","0","0","0","0","58","58","58","58","58","58","58","58","58","58","0","58","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","754","NA","3280","1131","1056","1079","889","6039","754","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","525385","NA","NA","NA","70455","527045","525509","NA","70455","528045","528049","476176","505396","497730","66279","67417","68479","69563","60234","9635","528550","528554","476181","505901","498234","528555","409365","529327","409260","529427","58336","525384","NA","NA","NA","447191","9461","Hommel2002EXP01","11","7776","11","yes","1024"
"y","no","yes","rect","91.6666666667","91.6666666667","702","702","black","no","xpyriment","legacy","red","blue","yellow","green","legacy","0","uniform","0","0","/","1","NA","NA","3","NA","NA","NA","NA","3","0","59","0","0","0","0","59","59","0","0","59","59","59","59","59","0","0","0","0","0","0","59","59","59","59","59","59","59","59","59","59","0","59","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","657","NA","3280","1131","1056","1079","889","6039","657","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","532938","NA","NA","NA","70455","534633","533102","NA","70455","535633","528049","476176","535638","497730","66279","67417","68479","69563","60234","9635","535638","528554","476181","535644","498234","535644","409365","529327","536315","536416","58336","532937","NA","NA","NA","447191","9461","Hommel2002EXP01","11","8433","12","yes","1024"
"n","no","yes","circle","92.3076923077","92.3076923077","702","702","black","no","xpyriment","legacy","blue","red","green","yellow","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","60","0","0","0","0","60","60","0","0","60","60","60","60","60","0","0","0","0","0","0","60","60","60","60","60","60","60","60","60","60","0","60","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","702","NA","3280","1131","1056","1079","889","6039","702","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","540127","NA","NA","NA","70455","541791","540260","NA","70455","542792","528049","542796","535638","497730","66279","67417","68479","69563","60234","9635","543297","528554","543302","535644","498234","543303","409365","544012","536315","544113","58336","540126","NA","NA","NA","447191","9461","Hommel2002EXP01","12","9135","13","yes","1024"
"y","no","yes","circle","92.8571428571","92.8571428571","702","702","black","no","xpyriment","legacy","blue","yellow","red","green","legacy","0","uniform","1","1","z","1","NA","NA","3","NA","NA","NA","NA","3","0","61","0","0","0","0","61","61","0","0","61","61","61","61","61","0","0","0","0","0","0","61","61","61","61","61","61","61","61","61","61","0","61","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","z","NA","space","space","space","/","space","space","z","space","699","NA","3280","1131","1056","1079","889","6039","699","1844","legacy","0","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","547983","NA","NA","NA","70455","549731","548188","NA","70455","550732","550738","542796","535638","497730","66279","67417","68479","69563","60234","9635","550739","550744","543302","535644","498234","550744","409365","551461","536315","551562","58336","547982","NA","NA","NA","447191","9461","Hommel2002EXP01","13","9834","14","yes","1024"
"n","no","yes","circle","86.6666666667","86.6666666667","720","720","black","no","xpyriment","legacy","red","green","blue","yellow","legacy","0","uniform","0","0","z","1","NA","NA","3","NA","NA","NA","NA","3","0","62","0","0","0","0","62","62","0","0","62","62","62","62","62","0","0","0","0","0","0","62","62","62","62","62","62","62","62","62","62","0","62","NA","NA","NA","3","0","12/30/15 00:31:36","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","C:\Users\Evonne\Desktop\test\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.2","","0","/","NA","space","space","space","/","space","space","/","space","966","NA","3280","1131","1056","1079","889","6039","966","1844","legacy","500","experiment","999","odd","NA","NA","NA","447189","NA","NA","NA","NA","NA","320878","555397","NA","NA","NA","70455","557129","555589","NA","70455","558129","550738","558134","535638","497730","66279","67417","68479","69563","60234","9635","558636","550744","558641","535644","498234","558643","409365","551461","559622","559723","58336","555396","NA","NA","NA","447191","9461","Hommel2002EXP01","13","10800","15","yes","1024"
