"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_Break","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Block_Break","response_Break","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Block_Break","response_time_Break","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_Break","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"y","yes","no","circle","100","100","971","971","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","51","0","0","0","0","51","51","0","0","51","51","51","51","51","0","0","0","0","0","0","51","51","51","51","51","51","51","51","51","51","0","51","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","1193","NA","14519","4112","8635","2222","21644","8606","1193","1775","legacy","0","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","547513","NA","NA","81494","NA","549331","547785","81494","NA","550332","550335","517174","508934","534505","44853","48982","57622","59849","36243","6021","550335","550338","518678","508937","535008","550339","NA","551537","353631","551637","34423","547513","NA","NA","377309","NA","5929","Hommel2002EXP01","20","19421","20","yes","1024"
"y","yes","no","circle","100","100","967","967","black","no","xpyriment","legacy","green","red","blue","yellow","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","52","0","0","0","0","52","52","0","0","52","52","52","52","52","0","0","0","0","0","0","52","52","52","52","52","52","52","52","52","52","0","52","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","891","NA","14519","4112","8635","2222","21644","8606","891","1775","legacy","1000","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","555558","NA","NA","81494","NA","557312","555767","81494","NA","558312","558315","517174","508934","534505","44853","48982","57622","59849","36243","6021","559315","559319","518678","508937","535008","559319","NA","560217","353631","560317","34423","555558","NA","NA","377309","NA","5929","Hommel2002EXP01","21","20312","21","yes","1024"
"y","yes","no","circle","100","100","967","967","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","53","0","0","0","0","53","53","0","0","53","53","53","53","53","0","0","0","0","0","0","53","53","53","53","53","53","53","53","53","53","0","53","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","970","NA","14519","4112","8635","2222","21644","8606","970","1775","legacy","1500","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","564482","NA","NA","81494","NA","566164","564620","81494","NA","567165","567168","517174","508934","534505","44853","48982","57622","59849","36243","6021","568668","568671","518678","508937","535008","568672","NA","569648","353631","569748","34423","564481","NA","NA","377309","NA","5929","Hommel2002EXP01","22","21282","22","yes","1024"
"y","yes","no","rect","100","100","960","960","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","54","0","0","0","0","54","54","0","0","54","54","54","54","54","0","0","0","0","0","0","54","54","54","54","54","54","54","54","54","54","0","54","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","809","NA","14519","4112","8635","2222","21644","8606","809","1775","legacy","500","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","573937","NA","NA","81494","NA","575680","574134","81494","NA","576681","567168","517174","576684","534505","44853","48982","57622","59849","36243","6021","577184","568671","518678","577187","535008","577187","NA","578001","353631","578101","34423","573937","NA","NA","377309","NA","5929","Hommel2002EXP01","23","22091","23","yes","1024"
"n","yes","no","circle","100","100","957","957","black","no","xpyriment","legacy","red","blue","green","yellow","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","55","0","0","0","0","55","55","0","0","55","55","55","55","55","0","0","0","0","0","0","55","55","55","55","55","55","55","55","55","55","0","55","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","880","NA","14519","4112","8635","2222","21644","8606","880","1775","legacy","1500","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","582728","NA","NA","81494","NA","584745","583242","81494","NA","585746","567168","585749","576684","534505","44853","48982","57622","59849","36243","6021","587249","568671","587252","577187","535008","587253","NA","588138","353631","588238","34423","582728","NA","NA","377309","NA","5929","Hommel2002EXP01","24","22971","24","yes","1024"
"n","yes","no","circle","100","100","954","954","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","56","0","0","0","0","56","56","0","0","56","56","56","56","56","0","0","0","0","0","0","56","56","56","56","56","56","56","56","56","56","0","56","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","886","NA","14519","4112","8635","2222","21644","8606","886","1775","legacy","0","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","592076","NA","NA","81494","NA","593753","592214","81494","NA","594753","567168","594756","576684","534505","44853","48982","57622","59849","36243","6021","594756","568671","594759","577187","535008","594760","NA","595651","353631","595752","34423","592075","NA","NA","377309","NA","5929","Hommel2002EXP01","25","23857","25","yes","1024"
"n","yes","no","rect","100","100","948","948","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","57","0","0","0","0","57","57","0","0","57","57","57","57","57","0","0","0","0","0","0","57","57","57","57","57","57","57","57","57","57","0","57","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","793","NA","14519","4112","8635","2222","21644","8606","793","1775","legacy","1000","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","599262","NA","NA","81494","NA","601088","599544","81494","NA","602088","567168","594756","576684","602091","44853","48982","57622","59849","36243","6021","603091","568671","594759","577187","603095","603095","NA","603893","353631","603994","34423","599261","NA","NA","377309","NA","5929","Hommel2002EXP01","26","24650","26","yes","1024"
"y","yes","no","rect","100","100","953","953","black","no","xpyriment","legacy","green","red","yellow","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","58","0","0","0","0","58","58","0","0","58","58","58","58","58","0","0","0","0","0","0","58","58","58","58","58","58","58","58","58","58","0","58","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","1102","NA","14519","4112","8635","2222","21644","8606","1102","1775","legacy","0","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","607751","NA","NA","81494","NA","609580","608032","81494","NA","610580","567168","594756","610583","602091","44853","48982","57622","59849","36243","6021","610583","568671","594759","610586","603095","610587","NA","611695","353631","611795","34423","607751","NA","NA","377309","NA","5929","Hommel2002EXP01","27","25752","27","yes","1024"
"n","yes","no","circle","100","100","950","950","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","59","0","0","0","0","59","59","0","0","59","59","59","59","59","0","0","0","0","0","0","59","59","59","59","59","59","59","59","59","59","0","59","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","854","NA","14519","4112","8635","2222","21644","8606","854","1775","legacy","500","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","615673","NA","NA","81494","NA","617491","615945","81494","NA","618491","567168","618494","610583","602091","44853","48982","57622","59849","36243","6021","618994","568671","618997","610586","603095","618998","NA","619857","353631","619957","34423","615673","NA","NA","377309","NA","5929","Hommel2002EXP01","28","26606","28","yes","1024"
"y","yes","no","rect","100","100","939","939","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","60","0","0","0","0","60","60","0","0","60","60","60","60","60","0","0","0","0","0","0","60","60","60","60","60","60","60","60","60","60","0","60","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","628","NA","14519","4112","8635","2222","21644","8606","628","1775","legacy","500","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","624103","NA","NA","81494","NA","625917","624414","81494","NA","626918","567168","618494","626922","602091","44853","48982","57622","59849","36243","6021","627422","568671","618997","627425","603095","627425","NA","628058","353631","628158","34423","624103","NA","NA","377309","NA","5929","Hommel2002EXP01","29","27234","29","yes","1024"
"n","yes","no","rect","100","100","940","940","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","61","0","0","0","0","61","61","0","0","61","61","61","61","61","0","0","0","0","0","0","61","61","61","61","61","61","61","61","61","61","0","61","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","971","NA","14519","4112","8635","2222","21644","8606","971","1775","legacy","500","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","632175","NA","NA","81494","NA","633857","632312","81494","NA","634858","567168","618494","626922","634862","44853","48982","57622","59849","36243","6021","635362","568671","618997","627425","635365","635365","NA","636341","353631","636441","34423","632175","NA","NA","377309","NA","5929","Hommel2002EXP01","30","28205","30","yes","1024"
"y","yes","no","circle","100","100","946","946","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","62","0","0","0","0","62","62","0","0","62","62","62","62","62","0","0","0","0","0","0","62","62","62","62","62","62","62","62","62","62","0","62","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","space","z","space","1138","NA","14519","4112","8635","2222","21644","8606","1138","1775","legacy","1000","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","640030","NA","NA","81494","NA","641852","640312","81494","NA","642853","642856","618494","626922","634862","44853","48982","57622","59849","36243","6021","643856","643859","618997","627425","635365","643860","NA","645003","353631","645103","34423","640030","NA","NA","377309","NA","5929","Hommel2002EXP01","31","29343","31","yes","1024"
"y","yes","no","rect","100","100","953","953","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","63","0","0","0","0","63","63","0","0","63","63","63","63","63","0","0","0","0","0","0","63","63","63","63","63","63","63","63","63","63","0","63","NA","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","space","/","space","1178","NA","14519","4112","8635","2222","21644","8606","1178","1775","legacy","1000","experiment","1","odd","NA","NA","NA","NA","377308","NA","NA","NA","NA","362781","649288","NA","NA","81494","NA","651063","649522","81494","NA","652064","642856","618494","652067","634862","44853","48982","57622","59849","36243","6021","653067","643859","618997","653070","635365","653070","NA","654253","353631","654353","34423","649287","NA","NA","377309","NA","5929","Hommel2002EXP01","32","30521","32","yes","1024"
"y","yes","no","rect","100","100","936","936","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","64","0","0","0","0","64","64","0","0","64","64","64","64","64","0","0","0","0","0","0","64","64","64","64","64","64","64","64","64","64","0","64","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","936","2329","19234","4112","8635","2222","21644","8606","936","1775","legacy","500","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","680726","676644","NA","81494","NA","682426","680875","81494","NA","683426","642856","618494","683429","634862","44853","48982","57622","59849","36243","6021","683929","643859","618997","683932","635365","683932","NA","684874","353631","684974","34423","680725","676655","NA","377309","NA","5929","Hommel2002EXP01","1","936","1","yes","1024"
"n","yes","no","rect","100","100","1082","1082","black","no","xpyriment","legacy","red","green","blue","yellow","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","65","0","0","0","0","65","65","0","0","65","65","65","65","65","0","0","0","0","0","0","65","65","65","65","65","65","65","65","65","65","0","65","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","1229","2329","19234","4112","8635","2222","21644","8606","1229","1775","legacy","0","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","689268","676644","NA","81494","NA","690966","689425","81494","NA","691967","642856","618494","683429","691970","44853","48982","57622","59849","36243","6021","691971","643859","618997","683932","691973","691974","NA","693208","353631","693308","34423","689267","676655","NA","377309","NA","5929","Hommel2002EXP01","2","2165","2","yes","1024"
"n","yes","no","circle","100","100","1028","1028","black","no","xpyriment","legacy","green","yellow","blue","red","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","66","0","0","0","0","66","66","0","0","66","66","66","66","66","0","0","0","0","0","0","66","66","66","66","66","66","66","66","66","66","0","66","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","921","2329","19234","4112","8635","2222","21644","8606","921","1775","legacy","0","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","697723","676644","NA","81494","NA","699616","698113","81494","NA","700617","642856","700620","683429","691970","44853","48982","57622","59849","36243","6021","700620","643859","700623","683932","691973","700624","NA","701550","353631","701650","34423","697722","676655","NA","377309","NA","5929","Hommel2002EXP01","3","3086","3","yes","1024"
"n","yes","no","rect","100","100","979","979","black","no","xpyriment","legacy","blue","yellow","green","red","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","67","0","0","0","0","67","67","0","0","67","67","67","67","67","0","0","0","0","0","0","67","67","67","67","67","67","67","67","67","67","0","67","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","832","2329","19234","4112","8635","2222","21644","8606","832","1775","legacy","1000","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","705712","676644","NA","81494","NA","707393","705847","81494","NA","708394","642856","700620","683429","708397","44853","48982","57622","59849","36243","6021","709397","643859","700623","683932","709400","709401","NA","710239","353631","710339","34423","705712","676655","NA","377309","NA","5929","Hommel2002EXP01","4","3918","4","yes","1024"
"y","yes","no","rect","100","100","1012","1012","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","68","0","0","0","0","68","68","0","0","68","68","68","68","68","0","0","0","0","0","0","68","68","68","68","68","68","68","68","68","68","0","68","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","1143","2329","19234","4112","8635","2222","21644","8606","1143","1775","legacy","1500","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","714313","676644","NA","81494","NA","716135","714590","81494","NA","717135","642856","700620","717138","708397","44853","48982","57622","59849","36243","6021","718639","643859","700623","718642","709400","718642","NA","719790","353631","719890","34423","714312","676655","NA","377309","NA","5929","Hommel2002EXP01","5","5061","5","yes","1024"
"y","yes","no","circle","100","100","1028","1028","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","69","0","0","0","0","69","69","0","0","69","69","69","69","69","0","0","0","0","0","0","69","69","69","69","69","69","69","69","69","69","0","69","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1110","2329","19234","4112","8635","2222","21644","8606","1110","1775","legacy","1000","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","723705","676644","NA","81494","NA","725467","723919","81494","NA","726467","726470","700620","717138","708397","44853","48982","57622","59849","36243","6021","727470","727473","700623","718642","709400","727474","NA","728589","353631","728689","34423","723705","676655","NA","377309","NA","5929","Hommel2002EXP01","6","6171","6","yes","1024"
"y","yes","no","circle","100","100","1042","1042","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","70","0","0","0","0","70","70","0","0","70","70","70","70","70","0","0","0","0","0","0","70","70","70","70","70","70","70","70","70","70","0","70","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1125","2329","19234","4112","8635","2222","21644","8606","1125","1775","legacy","500","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","732815","676644","NA","81494","NA","734542","732997","81494","NA","735543","735546","700620","717138","708397","44853","48982","57622","59849","36243","6021","736046","736049","700623","718642","709400","736050","NA","737180","353631","737281","34423","732814","676655","NA","377309","NA","5929","Hommel2002EXP01","7","7296","7","yes","1024"
"n","yes","no","rect","100","100","1007","1007","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","71","0","0","0","0","71","71","0","0","71","71","71","71","71","0","0","0","0","0","0","71","71","71","71","71","71","71","71","71","71","0","71","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","760","2329","19234","4112","8635","2222","21644","8606","760","1775","legacy","500","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","741303","676644","NA","81494","NA","742990","741446","81494","NA","743990","735546","700620","717138","743993","44853","48982","57622","59849","36243","6021","744493","736049","700623","718642","744496","744497","NA","745263","353631","745363","34423","741302","676655","NA","377309","NA","5929","Hommel2002EXP01","8","8056","8","yes","1024"
"y","yes","no","rect","100","100","1017","1017","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","72","0","0","0","0","72","72","0","0","72","72","72","72","72","0","0","0","0","0","0","72","72","72","72","72","72","72","72","72","72","0","72","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","space","/","space","1105","2329","19234","4112","8635","2222","21644","8606","1105","1775","legacy","0","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","749496","676644","NA","81494","NA","751362","749860","81494","NA","752363","735546","700620","752366","743993","44853","48982","57622","59849","36243","6021","752366","736049","700623","752369","744496","752370","NA","753480","353631","753581","34423","749496","676655","NA","377309","NA","5929","Hommel2002EXP01","9","9161","9","yes","1024"
"y","yes","no","circle","100","100","1001","1001","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","73","0","0","0","0","73","73","0","0","73","73","73","73","73","0","0","0","0","0","0","73","73","73","73","73","73","73","73","73","73","0","73","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","857","2329","19234","4112","8635","2222","21644","8606","857","1775","legacy","1500","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","757616","676644","NA","81494","NA","759305","757759","81494","NA","760306","760309","700620","752366","743993","44853","48982","57622","59849","36243","6021","761809","761812","700623","752369","744496","761813","NA","762675","353631","762775","34423","757615","676655","NA","377309","NA","5929","Hommel2002EXP01","10","10018","10","yes","1024"
"y","yes","no","circle","100","100","1004","1004","black","no","xpyriment","legacy","red","blue","yellow","green","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","74","0","0","0","0","74","74","0","0","74","74","74","74","74","0","0","0","0","0","0","74","74","74","74","74","74","74","74","74","74","0","74","0","NA","1","NA","0","01/01/16 11:46:17","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-1.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","space","z","space","1032","2329","19234","4112","8635","2222","21644","8606","1032","1775","legacy","1000","experiment","1","odd","674314","676655","NA","NA","377308","NA","NA","NA","NA","655054","766775","676644","NA","81494","NA","768596","767050","81494","NA","769596","769599","700620","752366","743993","44853","48982","57622","59849","36243","6021","770599","770602","700623","752369","744496","770603","NA","771640","353631","771740","34423","766774","676655","NA","377309","NA","5929","Hommel2002EXP01","11","11050","11","yes","1024"
