"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_Break","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Block_Break","response_Break","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Block_Break","response_time_Break","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_Break","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"n","yes","no","rect","100","100","914","914","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","45","0","0","0","0","45","45","0","0","45","45","45","45","45","0","0","0","0","0","0","45","45","45","45","45","45","45","45","45","45","0","45","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","996","NA","6043","5364","4819","1315","24654","2330","996","1740","legacy","0","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","474528","NA","NA","80892","NA","476228","474681","80892","NA","477228","467795","434316","452137","477231","44715","50095","54918","56237","42381","7506","477231","469298","435819","452640","477234","477235","NA","478236","302888","478337","40605","474527","NA","NA","360477","NA","7359","Hommel2002EXP01","14","12809","14","yes","1024"
"y","yes","no","rect","100","100","910","910","black","no","xpyriment","legacy","blue","red","yellow","green","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","46","0","0","0","0","46","46","0","0","46","46","46","46","46","0","0","0","0","0","0","46","46","46","46","46","46","46","46","46","46","0","46","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","846","NA","6043","5364","4819","1315","24654","2330","846","1740","legacy","1000","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","482627","NA","NA","80892","NA","484401","482857","80892","NA","485402","467795","434316","485405","477231","44715","50095","54918","56237","42381","7506","486405","469298","435819","486408","477234","486408","NA","487260","302888","487360","40605","482627","NA","NA","360477","NA","7359","Hommel2002EXP01","15","13655","15","yes","1024"
"y","yes","no","rect","100","100","907","907","black","no","xpyriment","legacy","yellow","red","green","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","47","0","0","0","0","47","47","0","0","47","47","47","47","47","0","0","0","0","0","0","47","47","47","47","47","47","47","47","47","47","0","47","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","865","NA","6043","5364","4819","1315","24654","2330","865","1740","legacy","1500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","491248","NA","NA","80892","NA","493045","491498","80892","NA","494046","467795","434316","494050","477231","44715","50095","54918","56237","42381","7506","495550","469298","435819","495553","477234","495553","NA","496423","302888","496524","40605","491248","NA","NA","360477","NA","7359","Hommel2002EXP01","16","14520","16","yes","1024"
"n","yes","no","circle","100","100","920","920","black","no","xpyriment","legacy","green","red","yellow","blue","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","48","0","0","0","0","48","48","0","0","48","48","48","48","48","0","0","0","0","0","0","48","48","48","48","48","48","48","48","48","48","0","48","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","/","z","space","1120","NA","6043","5364","4819","1315","24654","2330","1120","1740","legacy","1000","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","500618","NA","NA","80892","NA","502556","501054","80892","NA","503557","467795","503560","494050","477231","44715","50095","54918","56237","42381","7506","504560","469298","504563","495553","477234","504564","NA","505689","302888","505789","40605","500617","NA","NA","360477","NA","7359","Hommel2002EXP01","17","15640","17","yes","1024"
"n","yes","no","rect","100","100","913","913","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","49","0","0","0","0","49","49","0","0","49","49","49","49","49","0","0","0","0","0","0","49","49","49","49","49","49","49","49","49","49","0","49","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","800","NA","6043","5364","4819","1315","24654","2330","800","1740","legacy","1000","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","509318","NA","NA","80892","NA","510995","509450","80892","NA","511995","467795","503560","494050","511998","44715","50095","54918","56237","42381","7506","512998","469298","504563","495553","513001","513001","NA","513806","302888","513907","40605","509318","NA","NA","360477","NA","7359","Hommel2002EXP01","18","16440","18","yes","1024"
"y","yes","no","rect","100","100","918","918","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","50","0","0","0","0","50","50","0","0","50","50","50","50","50","0","0","0","0","0","0","50","50","50","50","50","50","50","50","50","50","0","50","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","1016","NA","6043","5364","4819","1315","24654","2330","1016","1740","legacy","0","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","517840","NA","NA","80892","NA","519536","517988","80892","NA","520536","467795","503560","520539","511998","44715","50095","54918","56237","42381","7506","520539","469298","504563","520542","513001","520543","NA","521564","302888","521665","40605","517840","NA","NA","360477","NA","7359","Hommel2002EXP01","19","17456","19","yes","1024"
"n","yes","no","circle","100","100","910","910","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","51","0","0","0","0","51","51","0","0","51","51","51","51","51","0","0","0","0","0","0","51","51","51","51","51","51","51","51","51","51","0","51","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","/","z","space","744","NA","6043","5364","4819","1315","24654","2330","744","1740","legacy","1000","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","526008","NA","NA","80892","NA","527732","526190","80892","NA","528733","467795","528736","520539","511998","44715","50095","54918","56237","42381","7506","529736","469298","529740","520542","513001","529740","NA","530490","302888","530590","40605","526008","NA","NA","360477","NA","7359","Hommel2002EXP01","20","18200","20","yes","1024"
"n","yes","no","rect","100","100","908","908","black","no","xpyriment","legacy","yellow","green","blue","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","52","0","0","0","0","52","52","0","0","52","52","52","52","52","0","0","0","0","0","0","52","52","52","52","52","52","52","52","52","52","0","52","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","888","NA","6043","5364","4819","1315","24654","2330","888","1740","legacy","1500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","534767","NA","NA","80892","NA","536500","534959","80892","NA","537500","467795","528736","520539","537504","44715","50095","54918","56237","42381","7506","539004","469298","529740","520542","539007","539008","NA","539901","302888","540001","40605","534766","NA","NA","360477","NA","7359","Hommel2002EXP01","21","19088","21","yes","1024"
"n","yes","no","circle","100","100","901","901","black","no","xpyriment","legacy","red","blue","yellow","green","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","53","0","0","0","0","53","53","0","0","53","53","53","53","53","0","0","0","0","0","0","53","53","53","53","53","53","53","53","53","53","0","53","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","/","z","space","735","NA","6043","5364","4819","1315","24654","2330","735","1740","legacy","1500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","544146","NA","NA","80892","NA","545922","544378","80892","NA","546923","467795","546926","520539","537504","44715","50095","54918","56237","42381","7506","548426","469298","548429","520542","539007","548430","NA","549170","302888","549270","40605","544145","NA","NA","360477","NA","7359","Hommel2002EXP01","22","19823","22","yes","1024"
"y","yes","no","rect","100","100","895","895","black","no","xpyriment","legacy","yellow","blue","red","green","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","54","0","0","0","0","54","54","0","0","54","54","54","54","54","0","0","0","0","0","0","54","54","54","54","54","54","54","54","54","54","0","54","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","775","NA","6043","5364","4819","1315","24654","2330","775","1740","legacy","1500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","552944","NA","NA","80892","NA","554885","553383","80892","NA","555886","467795","546926","555889","537504","44715","50095","54918","56237","42381","7506","557389","469298","548429","557392","539007","557392","NA","558174","302888","558274","40605","552943","NA","NA","360477","NA","7359","Hommel2002EXP01","23","20598","23","yes","1024"
"n","yes","no","rect","100","100","888","888","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","55","0","0","0","0","55","55","0","0","55","55","55","55","55","0","0","0","0","0","0","55","55","55","55","55","55","55","55","55","55","0","55","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","719","NA","6043","5364","4819","1315","24654","2330","719","1740","legacy","500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","562299","NA","NA","80892","NA","564051","562548","80892","NA","565051","467795","546926","555889","565054","44715","50095","54918","56237","42381","7506","565554","469298","548429","557392","565557","565558","NA","566282","302888","566382","40605","562299","NA","NA","360477","NA","7359","Hommel2002EXP01","24","21317","24","yes","1024"
"y","yes","no","rect","100","100","891","891","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","56","0","0","0","0","56","56","0","0","56","56","56","56","56","0","0","0","0","0","0","56","56","56","56","56","56","56","56","56","56","0","56","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","978","NA","6043","5364","4819","1315","24654","2330","978","1740","legacy","0","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","570512","NA","NA","80892","NA","572263","570716","80892","NA","573263","467795","546926","573266","565054","44715","50095","54918","56237","42381","7506","573266","469298","548429","573270","565557","573270","NA","574253","302888","574353","40605","570512","NA","NA","360477","NA","7359","Hommel2002EXP01","25","22295","25","yes","1024"
"n","yes","no","rect","100","100","887","887","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","57","0","0","0","0","57","57","0","0","57","57","57","57","57","0","0","0","0","0","0","57","57","57","57","57","57","57","57","57","57","0","57","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","783","NA","6043","5364","4819","1315","24654","2330","783","1740","legacy","0","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","578126","NA","NA","80892","NA","579951","578404","80892","NA","580952","467795","546926","573266","580955","44715","50095","54918","56237","42381","7506","580955","469298","548429","573270","580958","580959","NA","581747","302888","581847","40605","578125","NA","NA","360477","NA","7359","Hommel2002EXP01","26","23078","26","yes","1024"
"n","yes","no","rect","100","100","882","882","black","no","xpyriment","legacy","yellow","blue","red","green","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","58","0","0","0","0","58","58","0","0","58","58","58","58","58","0","0","0","0","0","0","58","58","58","58","58","58","58","58","58","58","0","58","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","755","NA","6043","5364","4819","1315","24654","2330","755","1740","legacy","500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","585768","NA","NA","80892","NA","587523","585977","80892","NA","588524","467795","546926","573266","588527","44715","50095","54918","56237","42381","7506","589027","469298","548429","573270","589030","589030","NA","589790","302888","589890","40605","585767","NA","NA","360477","NA","7359","Hommel2002EXP01","27","23833","27","yes","1024"
"y","yes","no","rect","100","100","878","878","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","59","0","0","0","0","59","59","0","0","59","59","59","59","59","0","0","0","0","0","0","59","59","59","59","59","59","59","59","59","59","0","59","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","763","NA","6043","5364","4819","1315","24654","2330","763","1740","legacy","1000","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","593846","NA","NA","80892","NA","595532","593986","80892","NA","596533","467795","546926","596536","588527","44715","50095","54918","56237","42381","7506","597536","469298","548429","597539","589030","597539","NA","598308","302888","598408","40605","593845","NA","NA","360477","NA","7359","Hommel2002EXP01","28","24596","28","yes","1024"
"n","yes","no","rect","100","100","875","875","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","1","1","/","1","NA","NA","NA","1","NA","NA","1","NA","0","60","0","0","0","0","60","60","0","0","60","60","60","60","60","0","0","0","0","0","0","60","60","60","60","60","60","60","60","60","60","0","60","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","/","NA","space","space","space","/","space","/","/","space","779","NA","6043","5364","4819","1315","24654","2330","779","1740","legacy","1500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","602805","NA","NA","80892","NA","604632","603130","80892","NA","605633","467795","546926","596536","605636","44715","50095","54918","56237","42381","7506","607136","469298","548429","597539","607139","607140","NA","607924","302888","608024","40605","602804","NA","NA","360477","NA","7359","Hommel2002EXP01","29","25375","29","yes","1024"
"y","yes","no","circle","100","100","871","871","black","no","xpyriment","legacy","blue","red","green","yellow","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","61","0","0","0","0","61","61","0","0","61","61","61","61","61","0","0","0","0","0","0","61","61","61","61","61","61","61","61","61","61","0","61","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","/","z","space","772","NA","6043","5364","4819","1315","24654","2330","772","1740","legacy","1000","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","612114","NA","NA","80892","NA","613793","612252","80892","NA","614793","614796","546926","596536","605636","44715","50095","54918","56237","42381","7506","615796","615799","548429","597539","607139","615800","NA","616578","302888","616678","40605","612113","NA","NA","360477","NA","7359","Hommel2002EXP01","30","26147","30","yes","1024"
"n","yes","no","circle","100","100","874","874","black","no","xpyriment","legacy","yellow","green","blue","red","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","62","0","0","0","0","62","62","0","0","62","62","62","62","62","0","0","0","0","0","0","62","62","62","62","62","62","62","62","62","62","0","62","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","/","z","space","968","NA","6043","5364","4819","1315","24654","2330","968","1740","legacy","500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","620699","NA","NA","80892","NA","622444","620898","80892","NA","623445","614796","623448","596536","605636","44715","50095","54918","56237","42381","7506","623948","615799","623951","597539","607139","623952","NA","624925","302888","625026","40605","620698","NA","NA","360477","NA","7359","Hommel2002EXP01","31","27115","31","yes","1024"
"y","yes","no","circle","100","100","867","867","black","no","xpyriment","legacy","red","green","blue","yellow","legacy","0","uniform","1","1","z","1","NA","NA","NA","1","NA","NA","1","NA","0","63","0","0","0","0","63","63","0","0","63","63","63","63","63","0","0","0","0","0","0","63","63","63","63","63","63","63","63","63","63","0","63","NA","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","yes","0","z","NA","space","space","space","/","space","/","z","space","633","NA","6043","5364","4819","1315","24654","2330","633","1740","legacy","500","experiment","1","odd","NA","NA","NA","NA","360477","NA","NA","NA","NA","354426","629141","NA","NA","80892","NA","630835","629293","80892","NA","631835","631838","623448","596536","605636","44715","50095","54918","56237","42381","7506","632338","632341","623951","597539","607139","632342","NA","632980","302888","633081","40605","629141","NA","NA","360477","NA","7359","Hommel2002EXP01","32","27748","32","yes","1024"
"n","yes","no","rect","100","100","1069","1069","black","no","xpyriment","legacy","green","yellow","blue","red","legacy","0","uniform","1","1","/","1","0","NA","NA","1","0","NA","1","NA","1","64","0","0","0","0","64","64","0","0","64","64","64","64","64","0","0","0","0","0","0","64","64","64","64","64","64","64","64","64","64","0","64","0","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","no","0","/","space","space","space","space","/","space","/","/","space","1069","1691","53585","5364","4819","1315","24654","2330","1069","1740","legacy","0","experiment","1","odd","687446","689151","NA","NA","360477","NA","NA","NA","NA","633823","693331","689139","NA","80892","NA","695040","693493","80892","NA","696041","631838","623448","596536","696045","44715","50095","54918","56237","42381","7506","696045","632341","623951","597539","696048","696049","NA","697124","302888","697225","40605","693330","689152","NA","360477","NA","7359","Hommel2002EXP01","1","1069","1","yes","1024"
"n","yes","no","circle","100","100","908","908","black","no","xpyriment","legacy","red","green","yellow","blue","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","65","0","0","0","0","65","65","0","0","65","65","65","65","65","0","0","0","0","0","0","65","65","65","65","65","65","65","65","65","65","0","65","0","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","/","z","space","748","1691","53585","5364","4819","1315","24654","2330","748","1740","legacy","1500","experiment","1","odd","687446","689151","NA","NA","360477","NA","NA","NA","NA","633823","701409","689139","NA","80892","NA","703086","701548","80892","NA","704086","631838","704090","596536","696045","44715","50095","54918","56237","42381","7506","705590","632341","705594","597539","696048","705595","NA","706349","302888","706449","40605","701408","689152","NA","360477","NA","7359","Hommel2002EXP01","2","1817","2","yes","1024"
"y","yes","no","circle","100","100","887","887","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","66","0","0","0","0","66","66","0","0","66","66","66","66","66","0","0","0","0","0","0","66","66","66","66","66","66","66","66","66","66","0","66","0","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","/","z","space","846","1691","53585","5364","4819","1315","24654","2330","846","1740","legacy","1000","experiment","1","odd","687446","689151","NA","NA","360477","NA","NA","NA","NA","633823","710689","689139","NA","80892","NA","712423","710921","80892","NA","713424","713427","704090","596536","696045","44715","50095","54918","56237","42381","7506","714427","714430","705594","597539","696048","714431","NA","715281","302888","715382","40605","710688","689152","NA","360477","NA","7359","Hommel2002EXP01","3","2663","3","yes","1024"
"n","yes","no","circle","100","100","855","855","black","no","xpyriment","legacy","blue","green","yellow","red","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","67","0","0","0","0","67","67","0","0","67","67","67","67","67","0","0","0","0","0","0","67","67","67","67","67","67","67","67","67","67","0","67","0","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","/","z","space","758","1691","53585","5364","4819","1315","24654","2330","758","1740","legacy","500","experiment","1","odd","687446","689151","NA","NA","360477","NA","NA","NA","NA","633823","719332","689139","NA","80892","NA","721031","719484","80892","NA","722031","713427","722034","596536","696045","44715","50095","54918","56237","42381","7506","722534","714430","722537","597539","696048","722538","NA","723301","302888","723401","40605","719332","689152","NA","360477","NA","7359","Hommel2002EXP01","4","3421","4","yes","1024"
"y","yes","no","circle","100","100","870","870","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","1","1","z","1","0","NA","NA","1","0","NA","1","NA","1","68","0","0","0","0","68","68","0","0","68","68","68","68","68","0","0","0","0","0","0","68","68","68","68","68","68","68","68","68","68","0","68","0","NA","1","NA","0","01/02/16 20:06:05","Default description","no","chinese-japanese-korean","no","18","white","開始實驗A","768","legacy","C:/Users/Evonne/Desktop/test/Compatibility/3_Data Collection/RAW/A-3.csv","xpyriment","Interactive Ising","3.0.2","no","0","z","space","space","space","space","/","space","/","z","space","929","1691","53585","5364","4819","1315","24654","2330","929","1740","legacy","0","experiment","1","odd","687446","689151","NA","NA","360477","NA","NA","NA","NA","633823","727410","689139","NA","80892","NA","729202","727657","80892","NA","730203","730206","722034","596536","696045","44715","50095","54918","56237","42381","7506","730206","730209","722537","597539","696048","730210","NA","731144","302888","731244","40605","727410","689152","NA","360477","NA","7359","Hommel2002EXP01","5","4350","5","yes","1024"
